Merchant Id,Transaction Type,Merchant Order Id,Merchant Reference Id,PhonePe Reference Id,PhonePe Transaction Reference Id,PhonePe Attempt Reference Id,Transaction UTR,Total Transaction Amount,Transaction Date,Transaction Status,UPI Amount,Wallet Amount,Credit card Amount,Debit card Amount,External Wallet Amount,EGV Amount,Store Id,Terminal Id,Store Name,Terminal Name,Error Code,Detailed Error Code,Error Description,Error Source,Error Stage
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769748235994,ORDER_1769748235994,OMO2601301013562279469532W,OMO2601301013562279469532W,ORDER_1769748235994,502353483325,300.0,2026-01-30 10:14:05,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769747932607,ORDER_1769747932607,OMO2601301008528216685692W,OMO2601301008528216685692W,ORDER_1769747932607,097667304749,300.0,2026-01-30 10:12:31,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769748061777,ORDER_1769748061777,OMO2601301011019699693815W,OMO2601301011019699693815W,ORDER_1769748061777,464592142710,300.0,2026-01-30 10:11:18,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769748050299,ORDER_1769748050299,OMO2601301010505139469405W,OMO2601301010505139469405W,ORDER_1769748050299,500958445953,300.0,2026-01-30 10:11:15,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769748020626,ORDER_1769748020626,OMO2601301010208769693607W,OMO2601301010208769693607W,ORDER_1769748020626,748065932774,300.0,2026-01-30 10:10:31,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769747619413,ORDER_1769747619413,OMO2601301003396488913589W,OMO2601301003396488913589W,ORDER_1769747619413,739295554868,300.0,2026-01-30 10:03:54,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769747516173,ORDER_1769747516173,OMO2601301001564283005407W,OMO2601301001564283005407W,ORDER_1769747516173,396358447266,300.0,2026-01-30 10:02:21,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769747462376,ORDER_1769747462376,OMO2601301001025920647937W,OMO2601301001025920647937W,ORDER_1769747462376,559333475802,300.0,2026-01-30 10:01:28,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769747358471,ORDER_1769747358471,OMO2601300959187229469071W,OMO2601300959187229469071W,ORDER_1769747358471,480357875478,300.0,2026-01-30 09:59:34,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769747318736,ORDER_1769747318736,OMO2601300958389402430243W,OMO2601300958389402430243W,ORDER_1769747318736,719718443199,300.0,2026-01-30 09:59:01,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769747280283,ORDER_1769747280283,OMO2601300958004913891959W,OMO2601300958004913891959W,ORDER_1769747280283,639624914106,300.0,2026-01-30 09:58:23,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769747168340,ORDER_1769747168340,OMO2601300956085767140264W,OMO2601300956085767140264W,ORDER_1769747168340,549870490759,300.0,2026-01-30 09:57:28,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769747221469,ORDER_1769747221469,OMO2601300957018951219695W,OMO2601300957018951219695W,ORDER_1769747221469,508226532343,300.0,2026-01-30 09:57:28,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769747156639,ORDER_1769747156639,OMO2601300955568525797706W,OMO2601300955568525797706W,ORDER_1769747156639,043350692430,300.0,2026-01-30 09:56:14,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769747099611,ORDER_1769747099611,OMO2601300954598249469648W,OMO2601300954598249469648W,ORDER_1769747099611,404006034956,300.0,2026-01-30 09:55:36,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769746586382,ORDER_1769746586382,OMO2601300946265755797790W,OMO2601300946265755797790W,ORDER_1769746586382,639667565630,300.0,2026-01-30 09:49:12,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769746716382,ORDER_1769746716382,OMO2601300948365976685956W,OMO2601300948365976685956W,ORDER_1769746716382,117884671649,300.0,2026-01-30 09:48:58,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769746617731,ORDER_1769746617731,OMO2601300946579493005731W,OMO2601300946579493005731W,ORDER_1769746617731,402513315864,300.0,2026-01-30 09:47:10,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769746496385,ORDER_1769746496385,OMO2601300944569583388923W,OMO2601300944569583388923W,ORDER_1769746496385,157454089012,300.0,2026-01-30 09:45:17,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769746283816,ORDER_1769746283816,OMO2601300941240275797107W,OMO2601300941240275797107W,ORDER_1769746283816,110611224019,300.0,2026-01-30 09:41:41,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769746233514,ORDER_1769746233514,OMO2601300940337832337477W,OMO2601300940337832337477W,ORDER_1769746233514,948378933710,300.0,2026-01-30 09:40:43,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769746125759,ORDER_1769746125759,OMO2601300938460837452367W,OMO2601300938460837452367W,ORDER_1769746125759,207783041206,300.0,2026-01-30 09:39:57,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769745815654,ORDER_1769745815654,OMO2601300933359391219036W,OMO2601300933359391219036W,ORDER_1769745815654,093729653268,300.0,2026-01-30 09:33:49,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769745715628,ORDER_1769745715628,OMO2601300931558702430567W,OMO2601300931558702430567W,ORDER_1769745715628,619766198625,300.0,2026-01-30 09:32:28,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769745605790,ORDER_1769745605790,OMO2601300930060669469560W,OMO2601300930060669469560W,ORDER_1769745605790,762760230620,300.0,2026-01-30 09:30:20,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769745583456,ORDER_1769745583456,OMO2601300929438070647441W,OMO2601300929438070647441W,ORDER_1769745583456,677280702795,300.0,2026-01-30 09:29:54,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769745193932,ORDER_1769745193932,OMO2601300923141581219532W,OMO2601300923141581219532W,ORDER_1769745193932,780742523648,300.0,2026-01-30 09:23:38,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769744334304,ORDER_1769744334304,OMO2601300908545460647036W,OMO2601300908545460647036W,ORDER_1769744334304,228050537497,300.0,2026-01-30 09:09:20,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769744141845,ORDER_1769744141845,OMO2601300905421517452743W,OMO2601300905421517452743W,ORDER_1769744141845,770232141740,300.0,2026-01-30 09:06:30,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769743988340,ORDER_1769743988340,OMO2601300903085559693879W,OMO2601300903085559693879W,ORDER_1769743988340,389262478061,300.0,2026-01-30 09:03:21,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769743915286,ORDER_1769743915286,OMO2601300901555125797989W,OMO2601300901555125797989W,ORDER_1769743915286,922828917654,300.0,2026-01-30 09:02:06,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769743808319,ORDER_1769743808319,OMO2601300900085293005818W,OMO2601300900085293005818W,ORDER_1769743808319,682930527141,300.0,2026-01-30 09:00:18,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769743709133,ORDER_1769743709133,OMO2601300858293898913583W,OMO2601300858293898913583W,ORDER_1769743709133,660816159177,300.0,2026-01-30 08:58:41,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769743557435,ORDER_1769743557435,OMO2601300855576699469596W,OMO2601300855576699469596W,ORDER_1769743557435,372227239712,300.0,2026-01-30 08:56:14,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769743387675,ORDER_1769743387675,OMO2601300853079202082716W,OMO2601300853079202082716W,ORDER_1769743387675,075869294469,300.0,2026-01-30 08:53:28,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769743283583,ORDER_1769743283583,OMO2601300851241843923151W,OMO2601300851241843923151W,ORDER_1769743283583,717123219465,300.0,2026-01-30 08:51:44,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769742147887,ORDER_1769742147887,OMO2601300832281976814174W,OMO2601300832281976814174W,ORDER_1769742147887,847190939226,300.0,2026-01-30 08:33:40,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769741484754,ORDER_1769741484754,OMO2601300821250448913511W,OMO2601300821250448913511W,ORDER_1769741484754,396354203930,300.0,2026-01-30 08:21:45,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769741278669,ORDER_1769741278669,OMO2601300817588762430517W,OMO2601300817588762430517W,ORDER_1769741278669,995987207618,300.0,2026-01-30 08:19:00,ERRORED,300.0,,,,,,,,,,INSUFFICIENT_BALANCE,Z9,Payment failed due to insufficient balance in customer's account.,CUSTOMER,AUTHORIZATION
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769741226890,ORDER_1769741226890,OMO2601300817071123005039W,OMO2601300817071123005039W,ORDER_1769741226890,396354063963,300.0,2026-01-30 08:17:24,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769741041591,ORDER_1769741041591,OMO2601300814018732430123W,OMO2601300814018732430123W,ORDER_1769741041591,467453217097,300.0,2026-01-30 08:14:10,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769740898354,ORDER_1769740898354,OMO2601300811385885797884W,OMO2601300811385885797884W,ORDER_1769740898354,134303978572,300.0,2026-01-30 08:11:47,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769740866375,ORDER_1769740866375,OMO2601300811066643005100W,OMO2601300811066643005100W,ORDER_1769740866375,013408286221,300.0,2026-01-30 08:11:34,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769740708096,ORDER_1769740708096,OMO2601300808283859469921W,OMO2601300808283859469921W,ORDER_1769740708096,662255148382,300.0,2026-01-30 08:08:58,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769740604298,ORDER_1769740604298,OMO2601300806448369469176W,OMO2601300806448369469176W,ORDER_1769740604298,172594513718,300.0,2026-01-30 08:08:14,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769740360079,ORDER_1769740360079,OMO2601300802403208913050W,OMO2601300802403208913050W,ORDER_1769740360079,405014705748,300.0,2026-01-30 08:04:10,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769740112399,ORDER_1769740112399,OMO2601300758326663891552W,OMO2601300758326663891552W,ORDER_1769740112399,249293567798,300.0,2026-01-30 07:58:45,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769739848946,ORDER_1769739848946,OMO2601300754097577452883W,OMO2601300754097577452883W,ORDER_1769739848946,269851256424,300.0,2026-01-30 07:54:20,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769739642028,ORDER_1769739642028,OMO2601300750422642430384W,OMO2601300750422642430384W,ORDER_1769739642028,528316246572,300.0,2026-01-30 07:51:22,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769739165108,ORDER_1769739165108,OMO2601300742453627140614W,OMO2601300742453627140614W,ORDER_1769739165108,698327674633,300.0,2026-01-30 07:43:15,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769738098661,ORDER_1769738098661,OMO2601300724590238913750W,OMO2601300724590238913750W,ORDER_1769738098661,163790599654,300.0,2026-01-30 07:25:28,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769737294217,ORDER_1769737294217,OMO2601300711344502430157W,OMO2601300711344502430157W,ORDER_1769737294217,158749761279,300.0,2026-01-30 07:13:07,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769737145624,ORDER_1769737145624,OMO2601300709067739828426W,OMO2601300709067739828426W,ORDER_1769737145624,836250784183,300.0,2026-01-30 07:10:05,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769734609626,ORDER_1769734609626,OMO2601300626504036814850W,OMO2601300626504036814850W,ORDER_1769734609626,987666743982,300.0,2026-01-30 06:27:13,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769733676616,ORDER_1769733676616,OMO2601300611168692430850W,OMO2601300611168692430850W,ORDER_1769733676616,919622122896,300.0,2026-01-30 06:11:28,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769733456785,ORDER_1769733456785,OMO2601300607370837452914W,OMO2601300607370837452914W,ORDER_1769733456785,526833406403,300.0,2026-01-30 06:08:27,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769733462144,ORDER_1769733462144,OMO2601300607423866814336W,OMO2601300607423866814336W,ORDER_1769733462144,104486407511,300.0,2026-01-30 06:07:54,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769732212293,ORDER_1769732212293,OMO2601300546528943005427W,OMO2601300546528943005427W,ORDER_1769732212293,751181685141,300.0,2026-01-30 05:47:30,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769712102137,ORDER_1769712102137,OMO2601300011427498264498W,OMO2601300011427498264498W,ORDER_1769712102137,640646939869,300.0,2026-01-30 00:12:02,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769709564130,ORDER_1769709564130,OMO2601292329245263388720W,OMO2601292329245263388720W,ORDER_1769709564130,698325060967,300.0,2026-01-29 23:29:50,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769708864448,ORDER_1769708864448,OMO2601292317446808913683W,OMO2601292317446808913683W,ORDER_1769708864448,556907946107,300.0,2026-01-29 23:19:19,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769708721857,ORDER_1769708721857,OMO2601292315225909828486W,OMO2601292315225909828486W,ORDER_1769708721857,471129462167,300.0,2026-01-29 23:15:45,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769708146281,ORDER_1769708146281,OMO2601292305466195797216W,OMO2601292305466195797216W,ORDER_1769708146281,657404903113,300.0,2026-01-29 23:06:02,COMPLETED,300.0,,,,,,,,,,,,,,
M23TCNCX7K1K7,FORWARD_TRANSACTION,ORDER_1769707964082,ORDER_1769707964082,OMO2601292302445930647468W,OMO2601292302445930647468W,ORDER_1769707964082,872879031045,300.0,2026-01-29 23:03:09,COMPLETED,300.0,,,,,,,,,,,,,,
